v4_1,v4_2,v4_3,v4_4,v7_3,v7_4,v7_5,v7_6,v8_1,v8_2,v8_3,v9_1,v9_2,v9_3
-1.143213631718603,0.9565406172568441,-0.9599892952859904,-0.9333765392862822,0.6877305326452757,0.7559806426122145,0.9312571593381564,0.911219572313109,0.2857699210565064,0.3392880257793752,0.3484235157196883,0.8972929713279433,0.9716012439179941,-0.7814360723546334
0.012632194825619912,0.9565406172568441,1.1252100048604339,1.2287488618452322,-1.0724748865727027,-1.029109132846305,-0.9161147665033896,-0.9212329742066597,0.2857699210565064,0.3392880257793752,0.3484235157196883,1.9883535278263726,2.0268120904283373,1.298604672967518
1.168478021369843,0.9565406172568441,0.08261035478722176,0.14768616127947506,-1.0724748865727027,-1.029109132846305,-0.9161147665033896,-0.9212329742066597,1.410412836182112,1.448032824308405,1.467046381977635,0.8972929713279433,0.9716012439179941,-0.7814360723546334
1.168478021369843,0.9565406172568441,1.1252100048604339,1.2287488618452322,-1.0724748865727027,-1.029109132846305,-0.9161147665033896,-0.9212329742066597,1.410412836182112,1.448032824308405,1.467046381977635,0.8972929713279433,0.9716012439179941,0.2585843003064424
0.012632194825619912,-0.19888468279597749,-0.9599892952859904,-0.9333765392862822,0.6877305326452757,0.7559806426122145,0.007571196417383398,0.911219572313109,0.2857699210565064,-0.7694567727496545,-0.7701993505382584,-0.193767585170486,-0.08360960259234965,0.2585843003064424
0.012632194825619912,-0.19888468279597749,0.08261035478722176,0.14768616127947506,0.6877305326452757,0.7559806426122145,0.9312571593381564,0.911219572313109,-0.8388729940690993,-0.7694567727496545,0.3484235157196883,-0.193767585170486,-0.08360960259234965,0.2585843003064424
0.012632194825619912,-0.19888468279597749,1.1252100048604339,0.14768616127947506,0.6877305326452757,-0.13656424511704532,0.007571196417383398,-0.005006700946775272,0.2857699210565064,0.3392880257793752,0.3484235157196883,0.8972929713279433,0.9716012439179941,0.2585843003064424
1.168478021369843,-0.19888468279597749,0.08261035478722176,0.14768616127947506,0.6877305326452757,0.7559806426122145,0.9312571593381564,0.911219572313109,-0.8388729940690993,1.448032824308405,1.467046381977635,-0.193767585170486,-0.08360960259234965,0.2585843003064424
0.012632194825619912,0.9565406172568441,1.1252100048604339,0.14768616127947506,-0.1923721769637134,-0.13656424511704532,0.007571196417383398,-0.005006700946775272,0.2857699210565064,0.3392880257793752,0.3484235157196883,-0.193767585170486,-0.08360960259234965,-0.7814360723546334
2.3243238479140658,2.1119659173096657,2.1678096549336456,2.309811562410989,-1.9525775961816918,-1.9216540205755648,-1.8398007294241627,-1.837459247466544,2.5350557513077177,2.5567776228374344,2.5856692482355816,1.9883535278263726,2.0268120904283373,-1.8214564450157094
0.012632194825619912,0.9565406172568441,1.1252100048604339,-0.9333765392862822,0.6877305326452757,0.7559806426122145,0.9312571593381564,0.911219572313109,0.2857699210565064,0.3392880257793752,0.3484235157196883,0.8972929713279433,-1.1388204491026932,-0.7814360723546334
0.012632194825619912,-0.19888468279597749,0.08261035478722176,0.14768616127947506,-1.0724748865727027,-1.029109132846305,0.007571196417383398,-0.005006700946775272,0.2857699210565064,-0.7694567727496545,-0.7701993505382584,-0.193767585170486,-0.08360960259234965,0.2585843003064424
-1.143213631718603,-1.354309982848799,-0.9599892952859904,-0.9333765392862822,-1.0724748865727027,-1.029109132846305,-0.9161147665033896,-0.9212329742066597,0.2857699210565064,0.3392880257793752,0.3484235157196883,-0.193767585170486,-0.08360960259234965,0.2585843003064424
-1.143213631718603,0.9565406172568441,1.1252100048604339,1.2287488618452322,-0.1923721769637134,0.7559806426122145,0.007571196417383398,-0.005006700946775272,-0.8388729940690993,-0.7694567727496545,0.3484235157196883,-0.193767585170486,-0.08360960259234965,0.2585843003064424
1.168478021369843,0.9565406172568441,1.1252100048604339,1.2287488618452322,-1.0724748865727027,-1.029109132846305,-0.9161147665033896,-0.9212329742066597,1.410412836182112,1.448032824308405,1.467046381977635,0.8972929713279433,0.9716012439179941,1.298604672967518
1.168478021369843,0.9565406172568441,1.1252100048604339,1.2287488618452322,-1.0724748865727027,-1.029109132846305,-0.9161147665033896,-0.9212329742066597,1.410412836182112,1.448032824308405,1.467046381977635,0.8972929713279433,0.9716012439179941,1.298604672967518
1.168478021369843,0.9565406172568441,2.1678096549336456,1.2287488618452322,-1.0724748865727027,-1.029109132846305,-0.9161147665033896,-0.9212329742066597,1.410412836182112,0.3392880257793752,1.467046381977635,0.8972929713279433,0.9716012439179941,0.2585843003064424
-2.299059458262826,-1.354309982848799,-2.0025889453592027,-2.0144392398520394,0.6877305326452757,0.7559806426122145,0.007571196417383398,-0.005006700946775272,-1.9635159091947052,-1.8782015712786841,-1.8888222167962052,-0.193767585170486,-0.08360960259234965,0.2585843003064424
0.012632194825619912,0.9565406172568441,0.08261035478722176,-0.9333765392862822,0.6877305326452757,-0.13656424511704532,0.007571196417383398,-0.005006700946775272,0.2857699210565064,0.3392880257793752,-0.7701993505382584,-0.193767585170486,-0.08360960259234965,-0.7814360723546334
0.012632194825619912,-0.19888468279597749,0.08261035478722176,1.2287488618452322,-0.1923721769637134,0.7559806426122145,0.9312571593381564,0.911219572313109,0.2857699210565064,0.3392880257793752,0.3484235157196883,-0.193767585170486,-0.08360960259234965,0.2585843003064424
0.012632194825619912,-1.354309982848799,0.08261035478722176,-0.9333765392862822,0.6877305326452757,0.7559806426122145,0.9312571593381564,1.8274458455729934,-0.8388729940690993,-0.7694567727496545,-0.7701993505382584,-0.193767585170486,-0.08360960259234965,0.2585843003064424
1.168478021369843,0.9565406172568441,1.1252100048604339,0.14768616127947506,0.6877305326452757,-0.13656424511704532,0.007571196417383398,-0.005006700946775272,0.2857699210565064,0.3392880257793752,0.3484235157196883,0.8972929713279433,0.9716012439179941,1.298604672967518
0.012632194825619912,0.9565406172568441,-0.9599892952859904,-0.9333765392862822,0.6877305326452757,-1.029109132846305,0.007571196417383398,-0.9212329742066597,-0.8388729940690993,-0.7694567727496545,-0.7701993505382584,-1.2848281416689158,-1.1388204491026932,-0.7814360723546334
-1.143213631718603,-1.354309982848799,-0.9599892952859904,-0.9333765392862822,1.567833242254265,1.6485255303414745,0.9312571593381564,0.911219572313109,-0.8388729940690993,-0.7694567727496545,-1.8888222167962052,-0.193767585170486,-0.08360960259234965,-1.8214564450157094
0.012632194825619912,-0.19888468279597749,0.08261035478722176,0.14768616127947506,-0.1923721769637134,-0.13656424511704532,0.007571196417383398,-0.005006700946775272,-0.8388729940690993,-0.7694567727496545,-0.7701993505382584,-1.2848281416689158,-1.1388204491026932,-0.7814360723546334
0.012632194825619912,-0.19888468279597749,0.08261035478722176,0.14768616127947506,-1.0724748865727027,-1.029109132846305,0.007571196417383398,-0.005006700946775272,0.2857699210565064,0.3392880257793752,0.3484235157196883,-0.193767585170486,-0.08360960259234965,-0.7814360723546334
1.168478021369843,0.9565406172568441,1.1252100048604339,1.2287488618452322,0.6877305326452757,0.7559806426122145,1.8549431222589294,-0.005006700946775272,1.410412836182112,1.448032824308405,1.467046381977635,-1.2848281416689158,-1.1388204491026932,-0.7814360723546334
-1.143213631718603,0.9565406172568441,-0.9599892952859904,-0.9333765392862822,0.6877305326452757,0.7559806426122145,0.9312571593381564,0.911219572313109,0.2857699210565064,0.3392880257793752,0.3484235157196883,-1.2848281416689158,-1.1388204491026932,-0.7814360723546334
0.012632194825619912,0.9565406172568441,1.1252100048604339,-0.9333765392862822,0.6877305326452757,1.6485255303414745,0.9312571593381564,0.911219572313109,-0.8388729940690993,-0.7694567727496545,-0.7701993505382584,0.8972929713279433,0.9716012439179941,0.2585843003064424
0.012632194825619912,-0.19888468279597749,0.08261035478722176,-0.9333765392862822,0.6877305326452757,0.7559806426122145,0.9312571593381564,0.911219572313109,-0.8388729940690993,-0.7694567727496545,-0.7701993505382584,-0.193767585170486,-0.08360960259234965,0.2585843003064424
0.012632194825619912,0.9565406172568441,-0.9599892952859904,-0.9333765392862822,0.6877305326452757,0.7559806426122145,0.9312571593381564,0.911219572313109,-0.8388729940690993,-0.7694567727496545,-0.7701993505382584,-0.193767585170486,-0.08360960259234965,0.2585843003064424
1.168478021369843,0.9565406172568441,0.08261035478722176,0.14768616127947506,-1.0724748865727027,-1.029109132846305,-0.9161147665033896,-0.9212329742066597,0.2857699210565064,0.3392880257793752,0.3484235157196883,0.8972929713279433,0.9716012439179941,0.2585843003064424
-1.143213631718603,-1.354309982848799,-0.9599892952859904,-0.9333765392862822,-1.0724748865727027,-1.029109132846305,-0.9161147665033896,-0.9212329742066597,0.2857699210565064,0.3392880257793752,0.3484235157196883,-0.193767585170486,-0.08360960259234965,0.2585843003064424
0.012632194825619912,-0.19888468279597749,0.08261035478722176,0.14768616127947506,-1.0724748865727027,-1.029109132846305,-0.9161147665033896,-0.9212329742066597,0.2857699210565064,0.3392880257793752,0.3484235157196883,0.8972929713279433,0.9716012439179941,0.2585843003064424
1.168478021369843,-0.19888468279597749,0.08261035478722176,0.14768616127947506,-1.0724748865727027,0.7559806426122145,0.007571196417383398,-0.005006700946775272,0.2857699210565064,0.3392880257793752,1.467046381977635,-0.193767585170486,0.9716012439179941,0.2585843003064424
1.168478021369843,2.1119659173096657,2.1678096549336456,1.2287488618452322,-0.1923721769637134,-1.029109132846305,-0.9161147665033896,-0.9212329742066597,1.410412836182112,1.448032824308405,1.467046381977635,1.9883535278263726,2.0268120904283373,2.338625045628594
1.168478021369843,-0.19888468279597749,-0.9599892952859904,-0.9333765392862822,0.6877305326452757,-1.029109132846305,-1.8398007294241627,-1.837459247466544,1.410412836182112,1.448032824308405,1.467046381977635,1.9883535278263726,2.0268120904283373,2.338625045628594
0.012632194825619912,-0.19888468279597749,-0.9599892952859904,-0.9333765392862822,0.6877305326452757,0.7559806426122145,0.9312571593381564,1.8274458455729934,-0.8388729940690993,0.3392880257793752,-0.7701993505382584,-1.2848281416689158,-1.1388204491026932,0.2585843003064424
0.012632194825619912,-0.19888468279597749,0.08261035478722176,0.14768616127947506,0.6877305326452757,-0.13656424511704532,0.007571196417383398,-0.005006700946775272,1.410412836182112,1.448032824308405,1.467046381977635,-1.2848281416689158,-1.1388204491026932,-0.7814360723546334
-1.143213631718603,-1.354309982848799,-0.9599892952859904,-0.9333765392862822,-0.1923721769637134,-0.13656424511704532,0.007571196417383398,-0.005006700946775272,0.2857699210565064,-0.7694567727496545,-0.7701993505382584,-0.193767585170486,-0.08360960259234965,0.2585843003064424
0.012632194825619912,-0.19888468279597749,0.08261035478722176,0.14768616127947506,-0.1923721769637134,-0.13656424511704532,0.007571196417383398,-0.9212329742066597,0.2857699210565064,0.3392880257793752,0.3484235157196883,-0.193767585170486,-0.08360960259234965,-0.7814360723546334
-1.143213631718603,-1.354309982848799,-0.9599892952859904,-0.9333765392862822,-1.0724748865727027,-1.029109132846305,-0.9161147665033896,1.8274458455729934,-0.8388729940690993,-1.8782015712786841,-1.8888222167962052,-2.375888698167345,-2.194031295613037,-1.8214564450157094
-1.143213631718603,-1.354309982848799,-2.0025889453592027,-0.9333765392862822,0.6877305326452757,0.7559806426122145,0.9312571593381564,0.911219572313109,-0.8388729940690993,-0.7694567727496545,-0.7701993505382584,-0.193767585170486,-1.1388204491026932,-0.7814360723546334
-1.143213631718603,-1.354309982848799,-0.9599892952859904,0.14768616127947506,-0.1923721769637134,-0.13656424511704532,-0.9161147665033896,-0.9212329742066597,0.2857699210565064,0.3392880257793752,0.3484235157196883,0.8972929713279433,0.9716012439179941,-0.7814360723546334
-2.299059458262826,0.9565406172568441,1.1252100048604339,1.2287488618452322,0.6877305326452757,0.7559806426122145,0.9312571593381564,0.911219572313109,0.2857699210565064,0.3392880257793752,0.3484235157196883,0.8972929713279433,-0.08360960259234965,0.2585843003064424
0.012632194825619912,0.9565406172568441,1.1252100048604339,1.2287488618452322,0.6877305326452757,-0.13656424511704532,0.9312571593381564,0.911219572313109,1.410412836182112,1.448032824308405,0.3484235157196883,0.8972929713279433,0.9716012439179941,2.338625045628594
-1.143213631718603,-1.354309982848799,-0.9599892952859904,0.14768616127947506,-1.0724748865727027,-1.029109132846305,-0.9161147665033896,-0.9212329742066597,0.2857699210565064,0.3392880257793752,0.3484235157196883,0.8972929713279433,0.9716012439179941,0.2585843003064424
0.012632194825619912,-1.354309982848799,-0.9599892952859904,0.14768616127947506,-1.0724748865727027,-1.029109132846305,-0.9161147665033896,-0.9212329742066597,1.410412836182112,1.448032824308405,1.467046381977635,0.8972929713279433,0.9716012439179941,1.298604672967518
0.012632194825619912,-0.19888468279597749,0.08261035478722176,0.14768616127947506,-1.9525775961816918,-1.9216540205755648,-1.8398007294241627,-1.837459247466544,-0.8388729940690993,-0.7694567727496545,0.3484235157196883,0.8972929713279433,0.9716012439179941,-1.8214564450157094
1.168478021369843,-0.19888468279597749,0.08261035478722176,0.14768616127947506,-0.1923721769637134,-1.029109132846305,-0.9161147665033896,-0.9212329742066597,0.2857699210565064,-0.7694567727496545,0.3484235157196883,0.8972929713279433,0.9716012439179941,0.2585843003064424
0.012632194825619912,-0.19888468279597749,0.08261035478722176,0.14768616127947506,-0.1923721769637134,-1.029109132846305,-0.9161147665033896,-0.005006700946775272,0.2857699210565064,0.3392880257793752,0.3484235157196883,0.8972929713279433,-0.08360960259234965,0.2585843003064424
0.012632194825619912,-0.19888468279597749,0.08261035478722176,0.14768616127947506,1.567833242254265,1.6485255303414745,1.8549431222589294,1.8274458455729934,-1.9635159091947052,-1.8782015712786841,-1.8888222167962052,-1.2848281416689158,-1.1388204491026932,-0.7814360723546334
-2.299059458262826,-2.509735282901621,-2.0025889453592027,-2.0144392398520394,-1.9525775961816918,-1.9216540205755648,-1.8398007294241627,-1.837459247466544,0.2857699210565064,0.3392880257793752,0.3484235157196883,-0.193767585170486,0.9716012439179941,1.298604672967518
0.012632194825619912,-0.19888468279597749,0.08261035478722176,-0.9333765392862822,-0.1923721769637134,-1.029109132846305,-0.9161147665033896,-0.005006700946775272,0.2857699210565064,-0.7694567727496545,0.3484235157196883,-0.193767585170486,-0.08360960259234965,-0.7814360723546334
-1.143213631718603,-1.354309982848799,-0.9599892952859904,-0.9333765392862822,-1.0724748865727027,-1.029109132846305,-1.8398007294241627,-1.837459247466544,0.2857699210565064,0.3392880257793752,0.3484235157196883,-0.193767585170486,-0.08360960259234965,0.2585843003064424
0.012632194825619912,-0.19888468279597749,0.08261035478722176,0.14768616127947506,-0.1923721769637134,-0.13656424511704532,-0.9161147665033896,-0.9212329742066597,0.2857699210565064,1.448032824308405,1.467046381977635,0.8972929713279433,0.9716012439179941,0.2585843003064424
1.168478021369843,0.9565406172568441,1.1252100048604339,1.2287488618452322,-0.1923721769637134,-1.029109132846305,-0.9161147665033896,-0.9212329742066597,1.410412836182112,0.3392880257793752,0.3484235157196883,0.8972929713279433,0.9716012439179941,0.2585843003064424
0.012632194825619912,-0.19888468279597749,0.08261035478722176,0.14768616127947506,0.6877305326452757,0.7559806426122145,0.9312571593381564,0.911219572313109,-0.8388729940690993,0.3392880257793752,0.3484235157196883,-0.193767585170486,-1.1388204491026932,-0.7814360723546334
1.168478021369843,0.9565406172568441,-0.9599892952859904,0.14768616127947506,-1.0724748865727027,-1.029109132846305,-0.9161147665033896,-0.9212329742066597,1.410412836182112,2.5567776228374344,1.467046381977635,0.8972929713279433,0.9716012439179941,1.298604672967518
0.012632194825619912,-1.354309982848799,-0.9599892952859904,-0.9333765392862822,0.6877305326452757,0.7559806426122145,0.9312571593381564,0.911219572313109,-0.8388729940690993,-0.7694567727496545,-0.7701993505382584,-1.2848281416689158,-1.1388204491026932,-0.7814360723546334
1.168478021369843,0.9565406172568441,0.08261035478722176,1.2287488618452322,-1.0724748865727027,-1.029109132846305,-0.9161147665033896,-0.9212329742066597,0.2857699210565064,1.448032824308405,1.467046381977635,-0.193767585170486,-0.08360960259234965,0.2585843003064424
2.3243238479140658,-0.19888468279597749,1.1252100048604339,2.309811562410989,-0.1923721769637134,-1.9216540205755648,0.007571196417383398,1.8274458455729934,1.410412836182112,0.3392880257793752,1.467046381977635,0.8972929713279433,-1.1388204491026932,0.2585843003064424
0.012632194825619912,-1.354309982848799,0.08261035478722176,0.14768616127947506,-0.1923721769637134,-0.13656424511704532,0.007571196417383398,-0.005006700946775272,-0.8388729940690993,-0.7694567727496545,-0.7701993505382584,-1.2848281416689158,-1.1388204491026932,-0.7814360723546334
-1.143213631718603,0.9565406172568441,1.1252100048604339,0.14768616127947506,1.567833242254265,0.7559806426122145,0.9312571593381564,0.911219572313109,-0.8388729940690993,-0.7694567727496545,-0.7701993505382584,-1.2848281416689158,-1.1388204491026932,-0.7814360723546334
0.012632194825619912,-0.19888468279597749,-0.9599892952859904,-0.9333765392862822,-1.0724748865727027,-0.13656424511704532,-0.9161147665033896,-0.9212329742066597,0.2857699210565064,-0.7694567727496545,0.3484235157196883,0.8972929713279433,0.9716012439179941,1.298604672967518
0.012632194825619912,0.9565406172568441,-0.9599892952859904,0.14768616127947506,-0.1923721769637134,-0.13656424511704532,0.007571196417383398,-0.005006700946775272,0.2857699210565064,0.3392880257793752,0.3484235157196883,0.8972929713279433,-0.08360960259234965,0.2585843003064424
0.012632194825619912,-1.354309982848799,0.08261035478722176,0.14768616127947506,-0.1923721769637134,-0.13656424511704532,-0.9161147665033896,-0.9212329742066597,-0.8388729940690993,-0.7694567727496545,-0.7701993505382584,0.8972929713279433,-0.08360960259234965,-0.7814360723546334
1.168478021369843,0.9565406172568441,1.1252100048604339,1.2287488618452322,-1.0724748865727027,-0.13656424511704532,-0.9161147665033896,-0.9212329742066597,1.410412836182112,-0.7694567727496545,-0.7701993505382584,0.8972929713279433,0.9716012439179941,1.298604672967518
1.168478021369843,0.9565406172568441,1.1252100048604339,1.2287488618452322,-0.1923721769637134,-0.13656424511704532,-0.9161147665033896,-0.9212329742066597,-0.8388729940690993,-0.7694567727496545,-0.7701993505382584,-1.2848281416689158,-1.1388204491026932,-0.7814360723546334
1.168478021369843,0.9565406172568441,1.1252100048604339,1.2287488618452322,-1.0724748865727027,-1.029109132846305,-0.9161147665033896,-0.9212329742066597,1.410412836182112,1.448032824308405,1.467046381977635,0.8972929713279433,0.9716012439179941,1.298604672967518
-1.143213631718603,0.9565406172568441,0.08261035478722176,1.2287488618452322,0.6877305326452757,0.7559806426122145,0.9312571593381564,0.911219572313109,-0.8388729940690993,-0.7694567727496545,-0.7701993505382584,0.8972929713279433,0.9716012439179941,0.2585843003064424
0.012632194825619912,-0.19888468279597749,1.1252100048604339,0.14768616127947506,0.6877305326452757,0.7559806426122145,0.007571196417383398,0.911219572313109,-0.8388729940690993,0.3392880257793752,0.3484235157196883,-1.2848281416689158,-0.08360960259234965,0.2585843003064424
0.012632194825619912,-0.19888468279597749,0.08261035478722176,0.14768616127947506,0.6877305326452757,-0.13656424511704532,0.007571196417383398,-0.005006700946775272,0.2857699210565064,1.448032824308405,0.3484235157196883,0.8972929713279433,0.9716012439179941,0.2585843003064424
0.012632194825619912,0.9565406172568441,-0.9599892952859904,-0.9333765392862822,0.6877305326452757,0.7559806426122145,0.007571196417383398,-0.005006700946775272,0.2857699210565064,1.448032824308405,1.467046381977635,-1.2848281416689158,-0.08360960259234965,-0.7814360723546334
2.3243238479140658,0.9565406172568441,1.1252100048604339,1.2287488618452322,1.567833242254265,1.6485255303414745,0.9312571593381564,0.911219572313109,0.2857699210565064,-0.7694567727496545,0.3484235157196883,-0.193767585170486,-1.1388204491026932,-0.7814360723546334
-1.143213631718603,0.9565406172568441,1.1252100048604339,-0.9333765392862822,0.6877305326452757,0.7559806426122145,0.9312571593381564,0.911219572313109,-0.8388729940690993,-0.7694567727496545,-0.7701993505382584,-1.2848281416689158,-1.1388204491026932,-1.8214564450157094
